,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories,BusinessAcceptsCreditCards,BikeParking,GoodForKids,ByAppointmentOnly,RestaurantsPriceRange2,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
128861,wnasanv4cj7tN6U00VfzOQ,Tramp's Restaurant,412 Greentree Rd,Pittsburgh,PA,40.4356793,-80.0340482,2.5,7,1,"Restaurants, Nightlife, American (Traditional), Bars",TRUE,TRUE,FALSE,,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,12:0-2:0,12:0-2:0
128946,9DxJTxiTJQdWI85MahuWPg,Lotus Food,1649 Penn Ave,Pittsburgh,PA,40.4497888,-79.9863634,4,100,1,"Specialty Food, Restaurants, Taiwanese, Food, Grocery",TRUE,TRUE,,,1,10:0-18:30,10:0-18:30,10:0-18:30,10:0-18:30,9:0-19:0,9:0-18:30,9:0-18:30
128995,MLO4wBnTU0UoOZufxZfERQ,The Smokehouse Bar & Grill,2500 W Liberty Ave,Pittsburgh,PA,40.399184,-80.025491,3.5,26,0,"Nightlife, Restaurants, Barbeque, Bars, American (Traditional)",TRUE,FALSE,TRUE,,2,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-2:0,12:0-2:0,14:0-21:0
129108,37PlKoT60Qfo_G8V2NRfCQ,LaScola's Italian Ice & Custard,1218 N Euclid Ave,Pittsburgh,PA,40.47603089,-79.91953768,5,22,1,"Ice Cream & Frozen Yogurt, Coffee & Tea, Shaved Ice, Restaurants, Food, Desserts",TRUE,TRUE,,,2,,,,,,16:0-20:0,15:0-19:0
129188,GNa1y5-b7u_5ary42o8-LQ,Istanbul Grille,339 Sixth Ave,Pittsburgh,PA,40.44167162,-79.99799045,4.5,22,1,"Restaurants, Delis, Turkish",FALSE,TRUE,TRUE,,1,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0
129400,P8nY22PirIp-d1GpDn7qnA,Five Guys,117 S Bouquet St,Pittsburgh,PA,40.4422516,-79.9566695,3.5,72,1,"Fast Food, Burgers, American (New), Restaurants",TRUE,TRUE,TRUE,,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
129485,7QA9AjMvylQLMButvmoqnA,Philly's Pitt Stop,1000 Chartiers Ave,Pittsburgh,PA,40.4442075,-80.0405986,2.5,5,0,"Sandwiches, Restaurants, Pizza, American (Traditional)",TRUE,FALSE,,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,12:0-22:0
129671,dUeEAGxEwMv1Tafj6yr1BA,Crazy Mocha,1836 Centre Ave,Pittsburgh,PA,40.4425008,-79.9822183,5,4,0,"Restaurants, Cafes, Coffee & Tea, Food",,,,,,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,8:0-16:0,8:0-14:0
129685,wXw4gfKADpCrZ7etddmsTA,Chicken Derby,10 Old Clairton Rd,Pittsburgh,PA,40.3398124,-79.9654559,3.5,12,0,"Restaurants, Pizza, Delis",TRUE,FALSE,TRUE,,2,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,10:0-20:0
129825,N-COeLWbWoWNlDkFt0EeGw,Yo Place,1000 Ross Park Mall Dr,Pittsburgh,PA,40.56102549,-80.01995087,3,4,0,"Food Court, Food, Ice Cream & Frozen Yogurt, Restaurants",TRUE,,TRUE,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
129862,LgvarcLVy6h7WiPKMRzz3Q,Giovanni's Pizza & Pasta,3047 W Liberty Ave,Pittsburgh,PA,40.3921739,-80.0377785,3,91,1,"Restaurants, Food, Gluten-Free, Pizza",TRUE,FALSE,TRUE,,2,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-22:0,11:0-21:0
130185,zR8n9zX3AMcksUI641DjfQ,Deli On North Avenue,4 E North Ave,Pittsburgh,PA,40.4557148,-80.0064228,4.5,33,1,"Food, Restaurants, Delis",TRUE,TRUE,TRUE,,1,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,11:0-15:0,
130413,0Q0v-eDzWtaySg7cbVi0yg,Eadie's Market and Catering,"500 Grant St, Ste 1, 1 BNY Mellon Center",Pittsburgh,PA,40.4396569,-79.9958004,3.5,26,1,"Caterers, Event Planning & Services, Sandwiches, Food, Bakeries, Soup, Restaurants, Cafes, Comfort Food",TRUE,TRUE,,,2,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,,
130579,ZN0BENO_wTqLcjWM_9NAIg,The Black Cat Market,5171 Butler St,Pittsburgh,PA,40.4803018,-79.9547175,4.5,10,1,"Pet Adoption, Coffee & Tea, Pets, Restaurants, Themed Cafes, Bakeries, Cafes, Food",TRUE,,TRUE,,,0:0-0:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,10:0-16:0,10:0-16:0
130668,Qi1qgOK08Coi6gtQiiNlWA,Boston Market,4826 McKnight Rd,Pittsburgh,PA,40.527215,-80.00568,3,3,0,"American (Traditional), Event Planning & Services, Restaurants, Comfort Food, Caterers",TRUE,,TRUE,,1,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-21:0
130855,rDSw_6HEAsF6wmcUF6ZZkA,Denny's,271 Clairton Blvd,Pittsburgh,PA,40.33789503,-79.95095057,4,18,1,"Diners, American (Traditional), Breakfast & Brunch, Restaurants",TRUE,FALSE,TRUE,,1,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
130896,wZEK7GmLJ3hmkYBiRCo4Qw,Subway Restaurants,517 McNeilly Rd,Pittsburgh,PA,40.3829887,-80.017423,2,6,1,"Restaurants, Sandwiches, Fast Food",TRUE,,TRUE,,1,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:30-22:0,8:30-21:30
130929,BY1_pf7FHUycHOwYEenDlQ,Hunan's Palace,2360 Ardmore Blvd,Pittsburgh,PA,40.415564,-79.848911,4,36,1,"Soup, Restaurants, Chinese, Noodles",TRUE,TRUE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
130942,0Q7-i7KHlzBoejEKbW5DUQ,Mayfly Market and Deli,1327 Arch St,Pittsburgh,PA,40.45724,-80.00958,4.5,18,1,"Grocery, Food, Restaurants, Public Markets, Delis, Shopping",,,,,,8:0-16:0,8:0-20:0,10:0-17:0,8:0-20:0,8:0-20:0,8:0-20:0,10:0-17:0
131131,PvtAsnMf-oeNmkvdwRmEpw,Yoli's Pizza,1216 Cochrans Mill Rd,Pittsburgh,PA,40.31487761,-79.97844747,4.5,49,0,"Restaurants, Pizza, Food, Desserts, Sandwiches",TRUE,TRUE,TRUE,,1,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-20:0
131334,L8IxNYtrSkItLbsH7giFIQ,Apsara Cafe,1703 E Carson St,Pittsburgh,PA,40.42896883,-79.9817369,4,87,0,"Cafes, Restaurants, Cambodian, Thai",TRUE,TRUE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-21:0
131391,zLzRiXSCYrUEpA2MuvZihw,Roost,"242 Forbes Ave, Second Floor",Pittsburgh,PA,40.4401718,-80.0012482,3,22,1,"American (New), Nightlife, Breakfast & Brunch, Restaurants, Venues & Event Spaces, Wine Bars, Bars, Event Planning & Services",TRUE,TRUE,TRUE,TRUE,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,7:0-11:0
131467,9h8ufGEG_kUf_H3Lq81veQ,Eat'n Park,849 Freeport Rd,Pittsburgh,PA,40.4870315,-79.8917624,2.5,38,1,"American (New), Diners, American (Traditional), Breakfast & Brunch, Burgers, Restaurants",TRUE,TRUE,TRUE,,1,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,7:0-23:0
131808,aAkoJKozYZEyBx58wQ-UrQ,Jabo's Smoke House and Saloon,4428 Liberty Ave,Pittsburgh,PA,40.4629895,-79.9521097,3.5,82,0,"Restaurants, Smokehouse, Barbeque, Food, Hair Salons, Beauty & Spas",TRUE,TRUE,TRUE,,2,0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,11:0-23:0,
131817,MKd_EUD0PG__cOfIbeqYAg,T̩ Caf̩,2000 Murray Ave,Pittsburgh,PA,40.4345656,-79.9230317,4.5,117,1,"Restaurants, Sushi Bars, Food, Coffee & Tea",TRUE,TRUE,TRUE,,1,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
131933,evWjIBX1XbGHVfs6x3dr0Q,Pirollo's Delicatessen & Take-Out,307 Hulton Rd,Pittsburgh,PA,40.489745,-79.819482,5,6,1,"Restaurants, Grocery, Fast Food, Food",,,,,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-16:0,
132056,48jrpdXh98gzP5CxPwQyvw,Scoglio's Green Tree,"661 Andersen Dr, Bldg 7",Pittsburgh,PA,40.4208025,-80.0642316,4,47,1,"Seafood, Restaurants, Italian, Sandwiches",TRUE,TRUE,TRUE,,2,0:0-0:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,17:0-21:30,17:0-21:0
132072,v2gPWZrBYvD6m78fu4mnCA,Krista's Cantina,2650 California Ave,Pittsburgh,PA,40.4670683,-80.034429,4.5,20,1,"Pool Halls, Chicken Wings, Restaurants, Bars, Nightlife",TRUE,FALSE,FALSE,,1,0:0-0:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,12:15-12:45
132169,Iam7tYWhssw_rscSBkeRIQ,Fiori's Pizzaria,103 Capital Ave,Pittsburgh,PA,40.405245,-80.018538,4.5,344,1,"Restaurants, Pizza, Italian",TRUE,TRUE,TRUE,FALSE,1,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-15:0,11:0-15:0,11:0-1:0
132500,tLCDdztam3QQ0xdET2u5Yw,The Yard,1500 Washington Rd,Pittsburgh,PA,40.3570036,-80.051746,3.5,109,1,"Restaurants, American (Traditional), Gastropubs, American (New)",TRUE,TRUE,TRUE,,2,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-0:0,10:0-0:0,10:0-22:30
132556,yHplknOLkiM3vb3ozwZtwQ,Curry Leaf Indian Bistro,111 Smithfield St,Pittsburgh,PA,40.43766,-80.000574,2,3,0,"Indian, Restaurants",TRUE,TRUE,TRUE,,1,7:30-20:0,7:30-20:0,7:30-20:0,7:30-20:0,7:30-20:0,11:0-20:0,
132560,hnWO0q9Mob9NNPXGeYyi5A,Mattiniero,220 5th Ave,Pittsburgh,PA,40.4407975,-80.0016781,3,5,0,"Restaurants, Delis",TRUE,,FALSE,,3,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,,
132657,1yjkuM180FSUxo__fR8WAw,Melange,136 6th St,Pittsburgh,PA,40.443036,-80.002605,2.5,6,0,"Restaurants, American (New)",TRUE,,FALSE,,2,11:0-20:0,11:0-20:0,11:0-22:30,11:0-22:30,11:0-2:0,11:0-2:0,11:0-19:0
132762,tB_SvIaU0KmMgrM4kLPW8Q,Mike & Tony's Gyros,1414 E Carson St,Pittsburgh,PA,40.42874,-79.9835802,4,88,1,"Restaurants, Greek, Mediterranean",TRUE,TRUE,TRUE,,1,11:0-22:30,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-0:0
132790,vZSgu1k5gWkTmoMwmmKc9Q,Seasons Restaurant,"372 Butler St, Fl 1",Pittsburgh,PA,40.4968566,-79.9436517,4,27,1,"Restaurants, American (New)",FALSE,TRUE,,,4,0:0-0:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0
132910,inPQ60qKzGJby_zRW4vAKQ,Wolfie's Pub,274 Forbes Ave,Pittsburgh,PA,40.4401742,-80.0017417,4,30,1,"Salad, Nightlife, Restaurants, Bars, Sports Bars, American (New), American (Traditional), Pubs",TRUE,TRUE,,,2,0:0-0:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-0:0,11:0-0:0,12:0-21:0
132993,Cg5hUSWUwFImqO4beH1Zyg,Jamison's On West Liberty,3113 W Liberty Ave,Pittsburgh,PA,40.390853,-80.0392499,4.5,43,1,"Nightlife, Pubs, American (Traditional), Restaurants, Burgers, Bars, Food",TRUE,FALSE,FALSE,,1,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,12:0-2:0,12:0-2:0
133070,gXpGMGBAv1lfQEcPOzahag,Madonna's Mediterranean Cuisine,408 Smithfield St,Pittsburgh,PA,40.4389554,-79.9993319,4.5,113,1,"Restaurants, Mediterranean",TRUE,TRUE,TRUE,,1,10:30-15:30,10:30-15:30,10:30-15:30,10:30-15:30,10:30-15:30,,
133105,GjX2WgchvvS-JAWBmzkLyQ,Pho Van,2120 Penn Ave,Pittsburgh,PA,40.4518574,-79.9824426,3.5,232,1,"Vietnamese, Restaurants",TRUE,TRUE,TRUE,,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
133113,evakMk_jHxl2vQ5gvI43aA,Skibo Cafe,"5000 Forbes Ave, 2nd Fl",Pittsburgh,PA,40.4434658,-79.9434567,2.5,11,0,"Cafes, Sandwiches, Pizza, American (Traditional), Restaurants",TRUE,FALSE,TRUE,,1,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0
133130,ujInFnyExqAXtsti-qdrzg,Mola,6018 Penn Ave,Pittsburgh,PA,40.46106944,-79.92421608,4,92,1,"Asian Fusion, Bars, Nightlife, Restaurants, Sushi Bars, Cocktail Bars",TRUE,,,FALSE,2,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,16:0-21:0,11:0-23:0,11:0-21:0
133348,rXULENMtBohv3485zqG0XA,Crust! Cafe and Pizzeria,509 Painters Run Rd,Pittsburgh,PA,40.361997,-80.065016,4,79,1,"Salad, Pizza, Restaurants, Sandwiches",TRUE,FALSE,TRUE,,2,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-20:0
133442,oxig-TT9V2QttAvRqa5WNA,Buckhead Saloon,225 W Station Sq Dr,Pittsburgh,PA,40.434028,-80.005796,2.5,107,1,"Restaurants, Tapas/Small Plates, Sports Bars, Bars, Nightlife, American (Traditional), Pizza, Party & Event Planning, Event Planning & Services",TRUE,FALSE,FALSE,,2,0:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:0,11:0-2:0,12:0-18:0
133549,A5Xd85djipsW546Bq6qIYA,Sesame Garden,202 Shiloh St,Pittsburgh,PA,40.43052066,-80.00752361,4.5,86,1,"Chinese, Restaurants",TRUE,TRUE,TRUE,,2,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,12:0-21:0
133822,lMx29wnA8FxJMcDoME_VoQ,Joe's Crab Shack,6491 Robinson Center Dr,Pittsburgh,PA,40.45455447,-80.1616961,2.5,58,0,"American (Traditional), Seafood, Restaurants",TRUE,FALSE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
133994,b_XIKJ2nNzksuWhfMTEehQ,Creekhouse,288 W Steuben St,Pittsburgh,PA,40.440249,-80.0807622,3.5,95,0,"Brasseries, Restaurants, Nightlife, Belgian, Bars, American (New)",TRUE,FALSE,FALSE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,12:0-21:0
134169,IGxQTkbFxs25yDz3gHG8bA,Yukiyama  Japanese Restaurant,2121 Murray Ave,Pittsburgh,PA,40.43317557,-79.92289792,4,18,1,"Thai, Restaurants, Japanese, Ramen, Sushi Bars, Asian Fusion",TRUE,TRUE,,,2,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,16:0-23:0,16:0-23:0
134258,ev4frBEgYDHiNZPcdYAIbA,McDonald's,250 Summit Park Dr,Pittsburgh,PA,40.447262,-80.176387,1,4,1,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",TRUE,FALSE,TRUE,,1,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
134537,#NAME?,McDonald's,907 Freeport Rd,Pittsburgh,PA,40.48695758,-79.88967732,3.5,4,1,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",,,,,1,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
134571,3cbsPfoUUrysf-M8FI_0IA,E2,5904 Bryant St,Pittsburgh,PA,40.475437,-79.919706,4,210,0,"American (Traditional), Restaurants, Italian, Food, Breakfast & Brunch, Mediterranean, Tapas/Small Plates",TRUE,TRUE,FALSE,,2,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,18:0-22:0,9:0-14:0
134626,T94qlaU0F25I44GuQsxJew,Isabela On Grandview,1318 Grandview Ave,Pittsburgh,PA,40.4387313,-80.0199838,4,81,0,"Restaurants, American (New)",TRUE,FALSE,FALSE,,4,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,
134670,3RWJGTSIRvGmIbwvMqAOuw,Slate Bistro,28 Donati Rd,Pittsburgh,PA,40.3386539,-80.050247,3.5,42,1,"Restaurants, Bistros, American (New)",TRUE,FALSE,FALSE,,3,0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,16:0-23:0,
134878,0tsl6aGhI-4nJgeVRfC3HQ,Mr. Beaners Drive-Thru Weiners,6520 Saltsburg Rd,Pittsburgh,PA,40.4820067,-79.809186,4,6,0,"Restaurants, Fast Food, Hot Dogs, Sandwiches",TRUE,,TRUE,,,10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,
134891,8t8pZI5SAlYhd6UEIkAcSg,Nadine's,19 S 27th St,Pittsburgh,PA,40.4263872,-79.967246,4,118,1,"Restaurants, American (Traditional), Diners",TRUE,TRUE,FALSE,,1,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,9:0-2:0,10:0-2:0
134950,6dDItJbFIwYCmoLZF3iTcg,Popeyes Louisiana Kitchen,3616 5th Ave,Pittsburgh,PA,40.4415369,-79.958418,2,34,0,"Chicken Wings, American (Traditional), Restaurants, Fast Food",TRUE,TRUE,TRUE,,1,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:0-0:0,10:0-0:0,10:30-23:0
135032,zM2tnreDSBx__LMPwkst3A,Home Restaurant,54 21st St,Pittsburgh,PA,40.4520554,-79.9837546,4,28,1,"American (Traditional), Restaurants, Comfort Food",TRUE,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,10:0-22:0,10:0-15:0
135115,#NAME?,McDonald's,100 Davis Blvd,Pittsburgh,PA,40.44922284,-80.17309233,2,7,1,"Restaurants, Burgers, Coffee & Tea, Food, Fast Food",TRUE,,TRUE,,1,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0
135157,UDqYqhDaW96-y7l79VMODw,Applebee's Grill + Bar,"2101 Greentree Rd, The Bourse Shops",Pittsburgh,PA,40.39120845,-80.069188,3,28,1,"Sandwiches, Steakhouses, Chicken Wings, Restaurants, Sports Bars, Burgers, Nightlife, American (New), American (Traditional), Bars",TRUE,FALSE,TRUE,FALSE,2,0:0-0:0,11:0-20:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0
135173,5WMIvoMx3l1vn1uJ3HZB6Q,Subway Restaurants,411 Seventh Ave,Pittsburgh,PA,40.4428627,-79.996412,3,3,1,"Restaurants, Sandwiches, Fast Food",TRUE,,TRUE,,1,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,8:0-18:0,9:0-17:0
135270,VBhPgceaKWOXT71d3Jp38w,Soba,5847 Ellsworth Ave,Pittsburgh,PA,40.4571033,-79.9296345,4,351,1,"Chinese, Japanese, Korean, Restaurants, Asian Fusion",TRUE,TRUE,FALSE,,3,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-21:0
135474,In8gjAPQ1eE2F2OMY0H9ow,UUBU 6,178-180 Pius St,Pittsburgh,PA,40.4238814,-79.9783454,4,16,1,"American (New), Restaurants",TRUE,FALSE,TRUE,,2,18:0-21:0,18:0-21:0,18:0-21:0,18:0-21:0,18:0-21:0,18:0-21:0,
135671,3OmXBXH5pQ0esfccEqZP-A,Boardwalk Sandwich Shop,3536 Saw Mill Run Blvd,Pittsburgh,PA,40.3705043,-79.9823983,4.5,5,0,"Sandwiches, Restaurants",TRUE,TRUE,TRUE,,2,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-18:0,11:0-18:0
135723,mJAqx7wK33gFt4MjN_1aDg,Michigan & Trumbull,200 Children's Way,Pittsburgh,PA,40.4515085,-80.0060399,4.5,71,0,"Pizza, Nightlife, Bars, Gluten-Free, Salad, Breakfast & Brunch, Restaurants, Food, Desserts",TRUE,TRUE,TRUE,,2,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,10:0-22:0,10:0-21:0
135821,ZiEn3McAAbapzyAV0c6qWg,Groceria Italiana,237 Cedarville St,Pittsburgh,PA,40.4618803,-79.9485296,4.5,38,0,"Food, Restaurants, Grocery, Delis",TRUE,TRUE,TRUE,,1,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,
135914,jNL2MoJI0Ps8hYVktQ4lkQ,Minutello's Restaurant & Lounge,226 Shady Ave,Pittsburgh,PA,40.4588237,-79.9223818,3,7,0,"Restaurants, Pizza, Italian",TRUE,,TRUE,,2,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,15:0-0:0,15:0-21:0
136029,iXnHrmTw-r6LNzC2MjjrWQ,Casa Rasta,2102 Broadway Ave,Pittsburgh,PA,40.405401,-80.0301225,4.5,23,0,"Caribbean, Restaurants, Mexican",TRUE,,TRUE,,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,8:0-14:0
136043,GpwuGxGPzB3NHq7bxZnGbA,Green Front Inn,2341 E Carson St,Pittsburgh,PA,40.4284911,-79.9715159,3.5,10,1,"American (Traditional), Dive Bars, Restaurants, Breakfast & Brunch, Nightlife, Bars",TRUE,TRUE,TRUE,,1,9:30-2:0,9:30-2:0,9:30-2:0,9:30-2:0,9:30-2:0,9:30-2:0,9:30-2:0
136389,P3Dy7GF1Sw8RrW1Dd9ZVjA,Center Avenue Slice,332 Center Ave,Pittsburgh,PA,40.5157585,-80.0223092,3.5,41,1,"Restaurants, Sandwiches, Pizza",TRUE,TRUE,TRUE,,1,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-21:0
136556,5dFz332M4vPK9k5gbx90aQ,Pizza Shack,3546 Saw Mill Run Blvd,Pittsburgh,PA,40.372074,-79.982204,4,29,1,"Pizza, Restaurants",FALSE,,TRUE,,2,,,,16:0-20:0,16:0-20:0,16:0-20:0,
136597,F2Sz8PJ5j1JSwFNsB4bb3w,Indian Spices,129 6th St,Pittsburgh,PA,40.4433469,-80.0022004,3.5,74,1,"Indian, Restaurants",TRUE,TRUE,TRUE,,2,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,12:0-22:0,17:0-21:0
136651,XKOAi4J47i-YEhhHfKkPRQ,China Garden,890 Butler St,Pittsburgh,PA,40.5109338,-79.9461767,3,11,1,"Restaurants, Chinese",TRUE,FALSE,TRUE,,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
136707,GEpavUjzVf5ATsGYkPu0WA,Orbis Caffe,675 Washington Rd,Pittsburgh,PA,40.3811007,-80.0443322,4,64,1,"Wraps, American (New), Food, Restaurants, Coffee & Tea, Bakeries",TRUE,TRUE,TRUE,,2,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:30-16:0
136719,3ZcxnR9YkDVRqqkDJMRWBg,Simmie's Restaurant,8500 Frankstown Rd,Pittsburgh,PA,40.45807,-79.8754366,4,6,1,"Restaurants, American (Traditional), Hot Pot, Soul Food",TRUE,TRUE,FALSE,,2,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-22:0
136731,8mx_TpMhpFLdQi_K5aPdOg,Bruegger's Bagels,26 Market St,Pittsburgh,PA,40.4410536,-80.0029538,2,40,1,"Sandwiches, Restaurants, Breakfast & Brunch, Bagels, Food",TRUE,TRUE,TRUE,,1,0:0-0:0,5:30-15:0,7:0-14:0,6:0-13:0,5:30-17:0,6:0-16:0,6:0-16:0
136802,eFos_qY9NM_zRdtKmN8fKA,Bruegger's Bagels,806 S Aiken Ave,Pittsburgh,PA,40.45074953,-79.93574941,3,32,1,"Breakfast & Brunch, Restaurants, Bagels, Sandwiches, Food",TRUE,TRUE,TRUE,FALSE,1,0:0-0:0,5:30-15:0,7:0-14:0,6:0-13:0,5:30-17:0,6:0-16:0,6:0-16:0
136915,laFmEL7LDYExlGsqAEOYSg,Melt Shop,1000 Airport Blvd,Pittsburgh,PA,40.496091,-80.245946,2.5,7,1,"Sandwiches, Restaurants, Salad, Comfort Food",,,,,,4:30-20:0,4:30-20:0,4:30-20:0,4:30-20:0,4:30-20:0,4:30-20:0,4:30-20:0
137499,ymbe8nqpYVCIpfgVl5MjYQ,Khalil's II,4757 Baum Blvd,Pittsburgh,PA,40.4544679,-79.9481463,4.5,28,1,"Middle Eastern, Restaurants, Syrian",TRUE,TRUE,TRUE,,2,0:0-0:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0
137510,WdjZK2Zti8mXSXXLYt-aoQ,Afamia Mediterranean Grille,663 Washington Rd,Pittsburgh,PA,40.3813482,-80.0439659,4,33,0,"Restaurants, Mediterranean",TRUE,TRUE,TRUE,,2,11:0-21:0,,,11:0-21:0,11:0-22:0,11:0-22:0,11:0-20:0
137534,_Sx9XCDistFkOTq4ZHm09A,Wicked Fox,1335 Freeport Rd,Pittsburgh,PA,40.4897501,-79.8737448,3.5,27,0,"Nightlife, American (New), Burgers, Bars, American (Traditional), Restaurants",TRUE,TRUE,FALSE,,2,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,12:0-1:0,12:0-21:0
137636,#NAME?,New York Super Subs - Squirrel Hill,1827 Murray Ave,Pittsburgh,PA,40.4363761,-79.922732,5,4,1,"Candy Stores, Food, Restaurants, Sandwiches, American (Traditional), Delis, Event Planning & Services, Specialty Food, Caterers, Bakeries, Seafood",TRUE,,,,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0
